tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-M-FU-SRB-02A-2016,Serbia F2,Clay,32,S,20160725,24,109318,2,,Pawel Cias,R,,POL,22.4202600958,468,84,126465,,,Andre Biro,R,,HUN,20.4024640657,1094,8,2-6 7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-SRB-02A-2016,Serbia F2,Clay,32,S,20160725,25,105175,1,,Kristijan Mesaros,R,,CRO,28.0629705681,413,102,200175,,,Miomir Kecmanovic,R,,SRB,16.900752909,903,16,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-SRB-02A-2016,Serbia F2,Clay,32,S,20160725,26,105852,,,Viktor Filipenko,U,,HUN,24.8323066393,1042,10,123983,7,,Nerman Fatic,U,,BIH,21.7522245038,681,37,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-SRB-02A-2016,Serbia F2,Clay,32,S,20160725,27,105843,4,,Ljubomir Celebic,U,,MNE,24.8596851472,588,52,105114,6,,Dejan Katic,R,,SRB,28.3832991102,679,37,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-SRB-02A-2016,Serbia F2,Clay,32,S,20160725,28,109318,2,,Pawel Cias,R,,POL,22.4202600958,468,84,126627,,,Johan Nikles,R,,SUI,19.3401779603,875,18,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-SRB-02A-2016,Serbia F2,Clay,32,S,20160725,29,105175,1,,Kristijan Mesaros,R,,CRO,28.0629705681,413,102,105852,,,Viktor Filipenko,U,,HUN,24.8323066393,1042,10,6-2 6-1,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-SRB-02A-2016,Serbia F2,Clay,32,S,20160725,30,105843,4,,Ljubomir Celebic,U,,MNE,24.8596851472,588,52,109318,2,,Pawel Cias,R,,POL,22.4202600958,468,84,3-6 6-1 6-2,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-SRB-02A-2016,Serbia F2,Clay,32,S,20160725,31,105175,1,,Kristijan Mesaros,R,,CRO,28.0629705681,413,102,105843,4,,Ljubomir Celebic,U,,MNE,24.8596851472,588,52,6-3 3-6 6-3,3,F,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,1,105388,1,,Lennert Van Der Linden,R,,NED,26.9897330595,450,90,124085,,,Taha Tifnouti,L,,MAR,21.7905544148,1701,2,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,2,109336,,,Ayoub Chakrouni,U,,MAR,25.1252566735,1258,5,111205,,Q,Manuel Luis Lamelas,U,,ESP,20.8158795346,,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,3,105149,,Q,Reda El Amrani,R,185,MAR,28.1834360027,,,104054,,Q,Daniel Monedero,R,,ESP,33.9028062971,,,6-4 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,4,122571,7,,Franco Emanuel Egea,U,,ARG,20.5639972621,895,17,133638,,,Flemming Peters,U,,GER,20.7529089665,1705,2,3-6 7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,5,144760,4,,Amine Ahouda,U,,MAR,18.8692676249,784,25,105968,,,David Fleming,U,,CHI,24.3039014374,1353,4,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,6,144958,,WC,Simohamed Hirs,U,,MAR,19.2114989733,,,127925,,WC,Amine Chadli,U,,MAR,23.0691307324,1817,1,6-2 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,7,134418,,,Alejandro Garcia Saez,U,,ESP,20.9500342231,1542,2,105629,,LL,Rafael Mazon Hernandez,U,,ESP,25.8590006845,1626,2,6-4 2-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,8,105250,,Q,Mehdi Jdi,R,,MAR,27.613963039,,,126654,8,,Aria Harajchi,U,,SUI,20.3258042437,958,14,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,9,106352,6,,Matias Franco Descotte,R,,ARG,21.9055441478,863,19,134249,,Q,Benjamin Tasevac,R,,USA,24.0246406571,,,6-4 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,10,104839,,,Yassine Idmbarek,U,,MAR,29.6317590691,1068,9,118215,,,Mohamed Hassan,U,,EGY,38.0205338809,1651,2,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,11,200327,,,Floris Van Den Brink,R,,NED,21.0130047912,1579,2,200643,,Q,Jurgen Briand,R,,FRA,17.5359342916,1817,1,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,12,105897,3,Q,Alexander Zhurbin,U,,RUS,24.5284052019,727,30,144954,,,Nino Portales,U,,FRA,19.5728952772,1451,3,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,13,202212,5,WC,Mohamed Aziz Dougaz,L,,TUN,19.3319644079,,,110466,,,Khalid Allouch,R,,MAR,25.144421629,1651,2,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,14,200006,,Q,Hugo Pontico,U,,FRA,18.765229295,2109,1,200546,,WC,Aymane Chahoui,U,,MAR,19.06091718,,,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,15,122312,,,Aaron Cortes Alcaraz,U,,ESP,21.7275838467,1031,11,132361,,,Alessandro Cortegiani,R,,ITA,20.5229295003,1706,1,7-5 6-7(7) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,16,109734,,,Skander Mansouri,R,,TUN,21.0075290897,1174,6,106375,2,,Pol Toledo Bague,R,,ESP,21.5906913073,505,72,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,17,105388,1,,Lennert Van Der Linden,R,,NED,26.9897330595,450,90,109336,,,Ayoub Chakrouni,U,,MAR,25.1252566735,1258,5,6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,18,105149,,Q,Reda El Amrani,R,185,MAR,28.1834360027,,,122571,7,,Franco Emanuel Egea,U,,ARG,20.5639972621,895,17,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,19,144760,4,,Amine Ahouda,U,,MAR,18.8692676249,784,25,144958,,WC,Simohamed Hirs,U,,MAR,19.2114989733,,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,20,105250,,Q,Mehdi Jdi,R,,MAR,27.613963039,,,134418,,,Alejandro Garcia Saez,U,,ESP,20.9500342231,1542,2,6-3 4-0 RET,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,21,104839,,,Yassine Idmbarek,U,,MAR,29.6317590691,1068,9,106352,6,,Matias Franco Descotte,R,,ARG,21.9055441478,863,19,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,22,105897,3,Q,Alexander Zhurbin,U,,RUS,24.5284052019,727,30,200327,,,Floris Van Den Brink,R,,NED,21.0130047912,1579,2,6-3 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,23,202212,5,WC,Mohamed Aziz Dougaz,L,,TUN,19.3319644079,,,200006,,Q,Hugo Pontico,U,,FRA,18.765229295,2109,1,3-6 6-3 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,24,109734,,,Skander Mansouri,R,,TUN,21.0075290897,1174,6,122312,,,Aaron Cortes Alcaraz,U,,ESP,21.7275838467,1031,11,6-3 7-6(2),3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,25,105149,,Q,Reda El Amrani,R,185,MAR,28.1834360027,,,105388,1,,Lennert Van Der Linden,R,,NED,26.9897330595,450,90,4-6 6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,26,144760,4,,Amine Ahouda,U,,MAR,18.8692676249,784,25,105250,,Q,Mehdi Jdi,R,,MAR,27.613963039,,,3-6 6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,27,105897,3,Q,Alexander Zhurbin,U,,RUS,24.5284052019,727,30,104839,,,Yassine Idmbarek,U,,MAR,29.6317590691,1068,9,3-6 6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,28,202212,5,WC,Mohamed Aziz Dougaz,L,,TUN,19.3319644079,,,109734,,,Skander Mansouri,R,,TUN,21.0075290897,1174,6,6-4 3-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,29,105149,,Q,Reda El Amrani,R,185,MAR,28.1834360027,,,144760,4,,Amine Ahouda,U,,MAR,18.8692676249,784,25,6-1 2-6 6-2,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,30,202212,5,WC,Mohamed Aziz Dougaz,L,,TUN,19.3319644079,,,105897,3,Q,Alexander Zhurbin,U,,RUS,24.5284052019,727,30,6-2 6-4,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-04A-2016,Morocco F4,Clay,32,S,20160725,31,105149,,Q,Reda El Amrani,R,185,MAR,28.1834360027,,,202212,5,WC,Mohamed Aziz Dougaz,L,,TUN,19.3319644079,,,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,1,111506,1,,Maxime Hamou,R,,FRA,21.1690622861,337,139,132345,,Q,Juan Erro,U,,ESP,17.6509240246,,,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,2,106147,,,Adria Mas Mascolo,U,,ESP,23.3785078713,1092,9,125835,,Q,Diogo Lourenco,R,,POR,21.0650239562,1598,2,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,3,131905,,,Manuel Guinard,U,,FRA,20.7310061602,1189,6,126502,,,Luis Diego Chavez Villalpando,U,,ESP,20.7912388775,1440,3,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,4,202212,7,,Mohamed Aziz Dougaz,L,,TUN,19.370294319,,,144958,,WC,Simohamed Hirs,U,,MAR,19.2498288843,2013,1,2-6 6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,5,105917,4,,Gianni Mina,R,185,FRA,24.4955509925,720,31,106182,,,Dante Gennaro,R,,ARG,23.2361396304,1127,8,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,6,109336,,,Ayoub Chakrouni,U,,MAR,25.1635865845,1204,6,118215,,LL,Mohamed Hassan,U,,EGY,38.0588637919,1651,2,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,7,200196,,Q,Rajko Mladenovic,U,,SRB,30.7871321013,1927,1,105968,,,David Fleming,U,,CHI,24.3422313484,1367,4,6-7(6) 6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,8,134792,5,,Jules Okala,U,,FRA,18.9733059548,810,23,104789,,,Sherif Sabry,U,,EGY,29.9438740589,961,14,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,9,132842,8,,Julian Ocleppo,R,,ITA,19.0198494182,755,28,134035,,,Jorge Lopez Perez Fuster,U,,ESP,19.2142368241,1082,9,6-1 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,10,200611,,Q,Elliot Benchetrit,U,,FRA,17.8507871321,1927,1,126201,,Q,Francesco Bessire,R,,ITA,22.4613278576,,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,11,122571,,,Franco Emanuel Egea,U,,ARG,20.6023271732,884,18,124090,,Q,Mohamed Adnaoui,R,,MAR,31.6632443532,,,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,12,110754,3,,David Vega Hernandez,R,,ESP,22.1273100616,490,75,126983,,Q,Houssam Sbaii,U,,MAR,22.5297741273,,,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,13,125789,,,Felipe Cunha Silva,R,,POR,19.356605065,1278,5,144760,6,,Amine Ahouda,U,,MAR,18.9075975359,725,31,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,14,105250,,WC,Mehdi Jdi,R,,MAR,27.65229295,1632,2,200642,,WC,Anas Chakrouni,U,,MAR,16.9527720739,,,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,15,104839,,,Yassine Idmbarek,U,,MAR,29.6700889802,1021,11,110466,,WC,Khalid Allouch,R,,MAR,25.18275154,1651,2,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,16,124186,2,,Alexandre Muller,U,,FRA,19.5154004107,455,90,134249,,Q,Benjamin Tasevac,R,,USA,24.0629705681,,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,17,111506,1,,Maxime Hamou,R,,FRA,21.1690622861,337,139,106147,,,Adria Mas Mascolo,U,,ESP,23.3785078713,1092,9,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,18,131905,,,Manuel Guinard,U,,FRA,20.7310061602,1189,6,202212,7,,Mohamed Aziz Dougaz,L,,TUN,19.370294319,,,W/O,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,19,105917,4,,Gianni Mina,R,185,FRA,24.4955509925,720,31,109336,,,Ayoub Chakrouni,U,,MAR,25.1635865845,1204,6,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,20,134792,5,,Jules Okala,U,,FRA,18.9733059548,810,23,200196,,Q,Rajko Mladenovic,U,,SRB,30.7871321013,1927,1,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,21,132842,8,,Julian Ocleppo,R,,ITA,19.0198494182,755,28,200611,,Q,Elliot Benchetrit,U,,FRA,17.8507871321,1927,1,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,22,122571,,,Franco Emanuel Egea,U,,ARG,20.6023271732,884,18,110754,3,,David Vega Hernandez,R,,ESP,22.1273100616,490,75,6-2 2-1 RET,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,23,125789,,,Felipe Cunha Silva,R,,POR,19.356605065,1278,5,105250,,WC,Mehdi Jdi,R,,MAR,27.65229295,1632,2,7-6(1) 4-0 RET,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,24,124186,2,,Alexandre Muller,U,,FRA,19.5154004107,455,90,104839,,,Yassine Idmbarek,U,,MAR,29.6700889802,1021,11,7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,25,111506,1,,Maxime Hamou,R,,FRA,21.1690622861,337,139,131905,,,Manuel Guinard,U,,FRA,20.7310061602,1189,6,6-1 6-0,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,26,105917,4,,Gianni Mina,R,185,FRA,24.4955509925,720,31,134792,5,,Jules Okala,U,,FRA,18.9733059548,810,23,6-1 6-0,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,27,122571,,,Franco Emanuel Egea,U,,ARG,20.6023271732,884,18,132842,8,,Julian Ocleppo,R,,ITA,19.0198494182,755,28,6-2 6-0,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,28,124186,2,,Alexandre Muller,U,,FRA,19.5154004107,455,90,125789,,,Felipe Cunha Silva,R,,POR,19.356605065,1278,5,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,29,111506,1,,Maxime Hamou,R,,FRA,21.1690622861,337,139,105917,4,,Gianni Mina,R,185,FRA,24.4955509925,720,31,6-3 2-6 7-6(5),3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,30,124186,2,,Alexandre Muller,U,,FRA,19.5154004107,455,90,122571,,,Franco Emanuel Egea,U,,ARG,20.6023271732,884,18,6-1 6-1,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-06A-2016,Morocco F6,Clay,32,S,20160808,31,111506,1,,Maxime Hamou,R,,FRA,21.1690622861,337,139,124186,2,,Alexandre Muller,U,,FRA,19.5154004107,455,90,6-3 4-6 6-2,3,F,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,1,104789,,,Sherif Sabry,U,,EGY,29.9247091034,957,14,124186,1,,Alexandre Muller,U,,FRA,19.4962354552,455,90,4-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,2,109336,,,Ayoub Chakrouni,U,,MAR,25.144421629,1260,5,126502,,,Luis Diego Chavez Villalpando,U,,ESP,20.772073922,1444,3,7-6(6) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,3,200643,,Q,Jurgen Briand,R,,FRA,17.5550992471,1809,1,200196,,Q,Rajko Mladenovic,U,,SRB,30.7679671458,1933,1,6-4 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,4,105250,,WC,Mehdi Jdi,R,,MAR,27.6331279945,,,105695,5,,Sander Gille,R,,BEL,25.5441478439,609,47,6-7(4) 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,5,126156,3,,Antonie Hoang,R,,FRA,20.7419575633,479,78,122312,,,Aaron Cortes Alcaraz,U,,ESP,21.7467488022,1055,10,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,6,134792,,,Jules Okala,U,,FRA,18.9541409993,783,25,124085,,WC,Taha Tifnouti,L,,MAR,21.8097193703,1687,2,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,7,122571,,,Franco Emanuel Egea,U,,ARG,20.5831622177,901,17,200006,,Q,Hugo Pontico,U,,FRA,18.7843942505,2107,1,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,8,202212,8,,Mohamed Aziz Dougaz,L,,TUN,19.3511293634,,,124090,,Q,Mohamed Adnaoui,R,,MAR,31.6440793977,,,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,9,105149,,WC,Reda El Amrani,R,185,MAR,28.2026009582,,,144760,7,,Amine Ahouda,U,,MAR,18.8884325804,787,25,6-0 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,10,105968,,,David Fleming,U,,CHI,24.3230663929,1356,4,110466,,Q,Khalid Allouch,R,,MAR,25.1635865845,1644,2,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,11,133857,,,Maxime Mora,U,,FRA,19.3511293634,965,13,202213,,WC,Ayoub Rhout,U,,MAR,16.93908282,,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,12,125854,4,,Jaume Pla Malfeito,U,,ESP,21.1635865845,535,65,126983,,Q,Houssam Sbaii,U,,MAR,22.5106091718,,,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,13,105917,6,,Gianni Mina,R,185,FRA,24.476386037,717,31,106182,,,Dante Gennaro,R,,ARG,23.2169746749,1125,8,4-6 6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,14,134035,,,Jorge Lopez Perez Fuster,U,,ESP,19.1950718686,1080,9,104839,,,Yassine Idmbarek,U,,MAR,29.6509240246,1073,9,6-4 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,15,131905,,Q,Manuel Guinard,U,,FRA,20.7118412047,1186,6,144958,,Q,Simohamed Hirs,U,,MAR,19.2306639288,,,6-2 2-1 RET,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,16,110754,2,,David Vega Hernandez,R,,ESP,22.1081451061,488,75,144928,,,Matteo Tinelli,U,,ITA,19.485284052,1111,8,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,17,104789,,,Sherif Sabry,U,,EGY,29.9247091034,957,14,109336,,,Ayoub Chakrouni,U,,MAR,25.144421629,1260,5,1-6 6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,18,105250,,WC,Mehdi Jdi,R,,MAR,27.6331279945,,,200643,,Q,Jurgen Briand,R,,FRA,17.5550992471,1809,1,6-4 3-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,19,134792,,,Jules Okala,U,,FRA,18.9541409993,783,25,126156,3,,Antonie Hoang,R,,FRA,20.7419575633,479,78,1-6 7-6(4) 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,20,122571,,,Franco Emanuel Egea,U,,ARG,20.5831622177,901,17,202212,8,,Mohamed Aziz Dougaz,L,,TUN,19.3511293634,,,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,21,105149,,WC,Reda El Amrani,R,185,MAR,28.2026009582,,,105968,,,David Fleming,U,,CHI,24.3230663929,1356,4,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,22,125854,4,,Jaume Pla Malfeito,U,,ESP,21.1635865845,535,65,133857,,,Maxime Mora,U,,FRA,19.3511293634,965,13,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,23,105917,6,,Gianni Mina,R,185,FRA,24.476386037,717,31,134035,,,Jorge Lopez Perez Fuster,U,,ESP,19.1950718686,1080,9,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,24,110754,2,,David Vega Hernandez,R,,ESP,22.1081451061,488,75,131905,,Q,Manuel Guinard,U,,FRA,20.7118412047,1186,6,4-6 6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,25,104789,,,Sherif Sabry,U,,EGY,29.9247091034,957,14,105250,,WC,Mehdi Jdi,R,,MAR,27.6331279945,,,7-6(13) 6-1,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,26,134792,,,Jules Okala,U,,FRA,18.9541409993,783,25,122571,,,Franco Emanuel Egea,U,,ARG,20.5831622177,901,17,6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-MAR-05A-2016,Morocco F5,Clay,32,S,20160801,27,105149,,WC,Reda El Amrani,R,185,MAR,28.2026009582,,,125854,4,,Jaume Pla Malfeito,U,,ESP,21.1635865845,535,65,7-5 6-3,3,QF,,,,,,,,,,,,,,,,,,,
